name,class
虫草芪参胶囊,中成药
虫草菌发酵制剂,中成药
蚁参蠲痹胶囊,中成药
蚁黄通络胶囊,中成药
蚂蚁双参通痹丸,中成药
蚕参健脾颗粒,中成药
蚕蛹补肾胶囊,中成药
蛇伤散,中成药
蛇胆半夏散,中成药
蛇胆半夏片,中成药
蛇胆川贝含片,中成药
蛇胆川贝枇杷膏,中成药
蛇胆川贝液,中成药
蛇胆贝母散,中成药
蛇胆贝母片,中成药
蛇胆陈皮口服液,中成药
蛇胆陈皮散,中成药
蛇胆陈皮液,中成药
蛇胆陈皮胶囊,中成药
蛇莲胶囊,中成药
蛇连川贝散,中成药
蛤杞白术胶囊,中成药
蛤蚧党参膏,中成药
蛤蚧养肺丸,中成药
蛤蚧大补丸胶囊,中成药
蛤蚧大补胶囊,中成药
蛤蚧定喘丸,中成药
蛤蚧补肾丸,中成药
蛤蚧补肾胶囊,中成药
蛲虫药膏,中成药
蛹虫草菌粉胶囊,中成药
蛾苓丸,中成药
蛾贞胶丸,中成药
蜂毒注射液,中成药
蜂皇胎胶囊,中成药
蜂胶口服液,中成药
蜂胶口腔膜,中成药
蜂胶牙痛酊,中成药
蜜炼川贝枇杷膏,中成药
螺旋藻胶囊,中成药
蟹黄肤宁软膏,中成药
蟾乌巴布膏,中成药
蟾蜍镇痛膏,中成药
蟾酥丸,中成药
蟾酥镇痛巴布膏,中成药
蟾酥镇痛膏,中成药
蟾麝救心丸,中成药
蠲痹抗生酒,中成药
血压安巴布膏,中成药
血塞通滴丸,中成药
血塞通片,中成药
血塞通胶囊,中成药
血塞通颗粒,中成药
血复生片,中成药
血宁糖浆,中成药
血宝片,中成药
血宝胶囊,中成药
血尿安胶囊,中成药
血尿胶囊,中成药
血平胶囊,中成药
血府逐瘀丸,中成药
血府逐瘀口服液,中成药
血府逐瘀汤,中成药
血府逐瘀片,中成药
血府逐瘀软胶囊,中成药
血府逐瘀颗粒,中成药
血康胶囊,中成药
血必净注射液,中成药
血栓心脉宁胶囊,中成药
血栓通胶囊,中成药
血滞通胶囊,中成药
血脂宁丸,中成药
血脂平胶囊,中成药
血脂康胶囊,中成药
血脉清片,中成药
血脉通胶囊,中成药
血速升颗粒,中成药
行军散,中成药
补中益气丸,中成药
补中益气丸太极,中成药
补中益气合剂,中成药
补中益气汤,中成药
补中益气片,中成药
补中益气膏,中成药
补中益气颗粒,中成药
补心气口服液,中成药
补白颗粒,中成药
补益地黄丸,中成药
补益蒺藜丸,中成药
补益资生丸,中成药
补肝丸,中成药
补肺丸,中成药
补肺活血胶囊,中成药
补肾丸,中成药
补肾健胃二十一味丸,中成药
补肾健骨胶囊,中成药
补肾养血丸,中成药
补肾养血胶囊,中成药
补肾助阳丸,中成药
补肾固齿丸,中成药
补肾填精丸,中成药
补肾康乐胶囊,中成药
补肾强身片,中成药
补肾强身胶囊,中成药
补肾斑龙片,中成药
补肾益寿胶囊,中成药
补肾益气胶囊,中成药
补肾益肝颗粒,中成药
补肾益脑片,中成药
补肾益脑胶囊,中成药
补肾通淋颗粒,中成药
补脑丸,中成药
补脑安神片,中成药
补脑安神胶囊,中成药
补脾消食片,中成药
补脾益肠丸,中成药
补虚通瘀颗粒,中成药
补血安神胶囊,中成药
补血润泽胶囊,中成药
补血生乳颗粒,中成药
补血益母颗粒,中成药
补血调经片,中成药
补金片,中成药
补阳还五汤,中成药
表热清颗粒,中成药
表虚感冒颗粒,中成药
裸花紫珠分散片,中成药
裸花紫珠栓,中成药
裸花紫珠片,中成药
裸花紫珠胶囊,中成药
裸花紫珠颗粒,中成药
西发通,中成药
西园喉药散,中成药
西帕依固龈液,中成药
西拉普利片,中成药
西汉古酒,中成药
西洋参蜜炼川贝枇杷膏,中成药
西洋参颗粒,中成药
西洋参黄芪胶囊,中成药
西瓜霜润喉片,中成药
西瓜霜清咽含片,中成药
西红花总苷片,中成药
西青果颗粒,中成药
西黄丸,中成药
西黄清醒丸,中成药
西黄胶囊,中成药
解心痛胶囊,中成药
解毒万灵丸,中成药
解毒利咽丸,中成药
解毒止泻片,中成药
解毒止泻胶囊,中成药
解毒烧伤软膏,中成药
解毒痤疮丸,中成药
解毒胶囊,中成药
解毒通淋丸,中成药
解热感冒片,中成药
解热消炎胶囊,中成药
解热镇惊丸,中成药
解痉镇痛酊,中成药
解肌宁嗽丸,中成药
解肌宁嗽片,中成药
解表清肺丸,中成药
解表清金散,中成药
解郁丸,中成药
解郁和肝丸,中成药
解郁安神冲剂,中成药
解郁安神片,中成药
解郁安神胶囊,中成药
诃苓止泻胶囊,中成药
诺迪康,中成药
调中四消丸,中成药
调元大补二十五味汤散,中成药
调气丸,中成药
调经丸,中成药
调经促孕丸,中成药
调经养颜片,中成药
调经养颜胶囊,中成药
调经养颜颗粒,中成药
调经姊妹丸,中成药
调经止带丸,中成药
调经活血片,中成药
调经白带丸,中成药
调经益母片,中成药
调经益灵片,中成药
调经祛斑片,中成药
调经祛斑胶囊,中成药
调经种子丸,中成药
调经补血丸,中成药
调肝和胃丸,中成药
调胃舒肝丸,中成药
调脂片,中成药
豆蔻五味散,中成药
豨红通络口服液,中成药
豨莶丸,中成药
豨莶片,中成药
豨莶通栓丸,中成药
豨莶通栓胶囊,中成药
豨莶风湿片,中成药
豨莶风湿胶囊,中成药
豨蛭络达胶囊,中成药
豹骨木瓜酒,中成药
豹骨追风膏,中成药
貂油治裂软膏,中成药
貂胰防裂膏,中成药
贝参平喘胶囊,中成药
贝桔止咳糖浆,中成药
贝母二冬膏,中成药
贝母梨膏,中成药
贝母瓜蒌汤,中成药
贝母花流浸膏,中成药
贝母花片,中成药
贝羚散,中成药
贞杞肝泰片,中成药
贞杞肝泰颗粒,中成药
贞芪利咽颗粒,中成药
贞芪扶正胶囊,中成药
贞芪扶正颗粒,中成药
败酱片,中成药
贯防感冒片,中成药
贯黄感冒胶囊,中成药
贯黄感冒颗粒,中成药
资生丸,中成药
赖氨酸嶙酸氢钙颗粒,中成药
赛金化毒散,中成药
赛霉安乳膏,中成药
赛霉安散,中成药
赤丹退黄颗粒,中成药
越鞠丸,中成药
越鞠二陈丸,中成药
越鞠保和丸,中成药
越鞠片,中成药
足光散,中成药
跌打七厘散,中成药
跌打七厘片,中成药
跌打万花油,中成药
跌打丸,中成药
跌打扭伤散,中成药
跌打扭伤灵酊,中成药
跌打按摩药膏,中成药
跌打损伤丸,中成药
跌打损伤散,中成药
跌打活血胶囊,中成药
跌打片,中成药
跌打生骨胶囊,中成药
跌打生骨颗粒,中成药
跌打红药片,中成药
跌打红药胶囊,中成药
跌打镇痛膏,中成药
路路通注射液,中成药
路路通益母膏,中成药
蹄甲多肽片,中成药
蹄鞘胶囊,中成药
车前子车前子外壳,中成药
车前番泻颗粒,中成药
转移因子胶囊,中成药
软脉灵口服液,中成药
轻舒颗粒,中成药
轻身减肥片,中成药
轻身消胖丸,中成药
辛夷鼻炎丸,中成药
辛岑颗粒,中成药
辛芩片,中成药
辛芩颗粒,中成药
辛芳鼻炎胶囊,中成药
辟瘟片,中成药
辣椒颠茄贴膏,中成药
辣椒风湿膏,中成药
辽源七厘散,中成药
达立通颗粒,中成药
达肺草,中成药
迈之灵片,中成药
近视乐眼药水,中成药
返魂草颗粒,中成药
还少丹胶囊,中成药
还少胶囊,中成药
远志,中成药
远志滴丸,中成药
连朴饮,中成药
连柏烧伤膏,中成药
连翘败毒丸,中成药
连翘败毒片,中成药
连花清瘟片,中成药
连花清瘟胶囊,中成药
连花清瘟颗粒,中成药
连蒲双清片,中成药
连蒲双清胶囊,中成药
追风壮骨膏,中成药
追风止痒丸,中成药
追风膏,中成药
追风药酒,中成药
追风透骨丸,中成药
追风透骨胶囊,中成药
退热清咽颗粒,中成药
退热解毒注射液,中成药
退障眼膏,中成药
逍遥丸,中成药
逍遥散,中成药
透骨灵橡胶膏,中成药
透骨镇风丸,中成药
逐瘀通脉胶囊,中成药
递法明片,中成药
通乐颗粒,中成药
通乳颗粒,中成药
通便宁片,中成药
通便宁胶囊,中成药
通便消痤胶囊,中成药
通塞脉片,中成药
通天口服液,中成药
通宁滴剂,中成药
通宣理肺丸,中成药
通宣理肺丸浓缩丸,中成药
通宣理肺口服液,中成药
通宣理肺片,中成药
通宣理肺胶囊,中成药
通宣理肺膏,中成药
通宣理肺颗粒,中成药
通心络胶囊,中成药
通心舒胶囊,中成药
通淋胶囊,中成药
通滞苏润江胶囊,中成药
通窍耳聋丸,中成药
通窍鼻炎颗粒,中成药
通经甘露丸,中成药
通络开痹片,中成药
通络止痛药酒,中成药
通络生骨胶囊,中成药
通络祛痛膏,中成药
通络骨质宁膏,中成药
通脉养心丸,中成药
通脉冲剂,中成药
通脉刺五加胶囊,中成药
通脉灵片,中成药
通脉片,中成药
通脉降糖胶囊,中成药
通脉降脂胶囊,中成药
通脉颗粒,中成药
通舒口爽片,中成药
通舒口爽胶囊,中成药
通迪胶囊,中成药
通阻合牙日仙拜尔片,中成药
速克感冒胶囊,中成药
速感宁胶囊,中成药
速效心痛气雾剂,中成药
速效心痛滴丸,中成药
速效救心丸,中成药
速效牛黄丸,中成药
遐龄颗粒,中成药
遗尿停胶囊,中成药
避瘟散,中成药
那可丁片,中成药
那如三味片,中成药
郁金银屑片,中成药
郝氏养肺丸,中成药
都梁软胶囊,中成药
酸枣仁合剂,中成药
酸枣仁汤,中成药
酸枣仁糖浆,中成药
醋制香附丸,中成药
醒消丸,中成药
醒脑再造丸,中成药
醒脑安神片,中成药
醒脑安神胶囊,中成药
醒脾养儿胶囊,中成药
醒脾养儿颗粒,中成药
醒脾开胃颗粒,中成药
重感灵片,中成药
重感灵胶囊,中成药
野木瓜注射液,中成药
野木瓜片,中成药
野木瓜颗粒,中成药
野苏胶囊,中成药
野苏颗粒,中成药
野菊花栓,中成药
野菊花注射液,中成药
野菊花颗粒,中成药
野马追颗粒,中成药
金不换膏,中成药
金乌骨通胶囊,中成药
金佛止痛丸,中成药
金凤丸,中成药
金刚胶囊,中成药
金刚藤糖浆,中成药
金刚藤软胶囊,中成药
金匮温经丸,中成药
金匮肾气丸,中成药
金叶败毒颗粒,中成药
金合,中成药
金咳息胶囊,中成药
金喉健喷雾剂,中成药
金嗓利咽丸,中成药
金嗓利咽胶囊,中成药
金嗓子喉片,中成药
金嗓开音丸,中成药
金嗓散结丸,中成药
金嗓散结胶囊,中成药
金嗓清音丸,中成药
金复康口服液,中成药
金天格胶囊,中成药
金感康胶囊,中成药
金感欣片,中成药
金感胶囊,中成药
金术跌打丸,中成药
金果含片,中成药
金果饮咽喉片,中成药
金栀咽喉袋泡茶,中成药
金梅感冒片,中成药
金梅清暑颗粒,中成药
金槐冠心片,中成药
金樱子膏,中成药
金水宝片,中成药
金泽冠心胶囊,中成药
金牌风油精,中成药
金牡感冒片,中成药
金玄利咽颗粒,中成药
金玄痔科熏洗散,中成药
金珍滴眼液,中成药
金甲排石胶囊,中成药
金石清热颗粒,中成药
金砂五淋丸,中成药
金红片,中成药
金羚感冒片,中成药
金胃泰胶囊,中成药
金胆片,中成药
金芪降糖片,中成药
金芪降糖胶囊,中成药
金芪降糖颗粒,中成药
金花明目丸,中成药
金花消痤丸,中成药
金花消痤胶囊,中成药
金花消痤颗粒,中成药
金花清感颗粒,中成药
金茵利胆胶囊,中成药
金荞麦片,中成药
金荞麦胶囊,中成药
金莲清热泡腾片,中成药
金莲清热颗粒,中成药
金莲花分散片,中成药
金莲花咀嚼片,中成药
金莲花润喉片,中成药
金莲花片,中成药
金莲花胶囊,中成药
金莲花软胶囊,中成药
金莲花颗粒,中成药
金菊五花茶颗粒,中成药
金菊利咽口含片,中成药
金菊感冒片,中成药
金蒲胶囊,中成药
金蒿解热颗粒,中成药
金蚧片,中成药
金衣万应丸,中成药
金贝痰咳清颗粒,中成药
金赛增,中成药
金钱白花蛇药酒,中成药
金钱胆通口服液,中成药
金钱草颗粒,中成药
金铃子散,中成药
金银三七胶囊,中成药
金银花合剂,中成药
金银花胶囊,中成药
金银花露,中成药
金银花颗粒,中成药
金锁固精丸,中成药
金锁昆都尔片,中成药
金防感冒颗粒,中成药
金青感冒冲剂,中成药
金青感冒颗粒,中成药
金青解毒丸,中成药
金骨莲片,中成药
金骨莲胶囊,中成药
金鳝消渴颗粒,中成药
金鸡冲剂,中成药
金鸡化瘀颗粒,中成药
金鸡片,中成药
金鸡胶囊,中成药
金鸡虎补丸,中成药
金鸡虎补片,中成药
金鸡颗粒,中成药
金鸣片,中成药
金鹿丸,中成药
金黄利胆胶囊,中成药
金黄抱龙丸,中成药
金龙伤湿止痛膏,中成药
金龙胶囊,中成药
金龙舒胆胶囊,中成药
钻山风糖浆,中成药
铁帚清浊丸,中成药
铁棒锤止痛膏,中成药
铁皮枫斗胶囊,中成药
铁皮枫斗颗粒,中成药
铁笛片,中成药
铝镁颠茄片,中成药
银丹心泰滴丸,中成药
银丹心脑通软胶囊,中成药
银乐丸,中成药
银密片,中成药
银屑灵,中成药
银屑胶囊,中成药
银杏内酯注射液,中成药
银杏叶丸,中成药
银杏叶口服液,中成药
银杏叶提取物片,中成药
银杏叶注射制剂,中成药
银杏叶颗粒,中成药
银杏酮酯,中成药
银杏酮酯分散片,中成药
银柴颗粒,中成药
银桔利咽含片,中成药
银盏心脉滴丸,中成药
银翘伤风胶囊,中成药
银翘散,中成药
银翘片,中成药
银翘解毒丸,中成药
银翘解毒丸大蜜丸,中成药
银翘解毒丸浓缩蜜丸,中成药
银翘解毒液,中成药
银翘解毒滴鼻剂,中成药
银胡感冒散,中成药
银芩胶囊,中成药
银花感冒颗粒,中成药
银花泌炎灵片,中成药
银菊感冒片,中成药
银菊清咽颗粒,中成药
银菊清解片,中成药
银蒲解毒片,中成药
银贝止咳颗粒,中成药
银黄丸,中成药
银黄分散片,中成药
银黄口服液,中成药
银黄含化片,中成药
银黄含片,中成药
银黄注射液,中成药
银黄清肺胶囊,中成药
银黄滴丸,中成药
银黄胶囊,中成药
银黄颗粒,中成药
银龙清肝片,中成药
锁精丸,中成药
锁阳三味片,中成药
锁阳固精丸,中成药
锌布片,中成药
锡类散,中成药
锯叶棕紫锥花叶提取物,中成药
镇咳宁含片,中成药
镇咳宁滴丸,中成药
镇咳宁糖浆,中成药
镇江膏药,中成药
镇痫片,中成药
镇肝熄风汤,中成药
镇脑宁胶囊,中成药
长城感冒片,中成药
长春宝口服液,中成药
长春烫伤膏,中成药
长春益寿膏,中成药
长春红药片,中成药
长春红药胶囊,中成药
长源,中成药
长白复尔春胶囊,中成药
阑尾灵颗粒,中成药
阮氏上清丸,中成药
防参止痒颗粒,中成药
防己黄芪汤,中成药
防芷鼻炎片,中成药
防衰益寿丸,中成药
防风通圣丸,中成药
防风通圣散,中成药
防风通圣颗粒,中成药
阳和丸,中成药
阳和解凝膏,中成药
阳春口服液,中成药
阳春胶囊,中成药
阴虚胃痛片,中成药
阴虚胃痛胶囊,中成药
阴虚胃痛颗粒,中成药
阿修罗,中成药
阿拉坦五味丸,中成药
阿桔片,中成药
阿胶鸡子黄汤,中成药
阿魏酸钠,中成药
附子理中丸,中成药
附子理中片,中成药
附桂八味丸,中成药
附桂紫金膏,中成药
附桂骨痛片,中成药
附桂骨痛颗粒,中成药
附马开痹片,中成药
陆氏润字丸,中成药
陆英片,中成药
陆英颗粒,中成药
陇马陆胃药片,中成药
陇马陆胃药胶囊,中成药
陈夏六君子丸,中成药
陈香露白露片,中成药
陈香露白露胶囊,中成药
降压平片,中成药
降压片,中成药
降压避风片,中成药
降压颗粒,中成药
降浊健美颗粒,中成药
降糖宁,中成药
降糖甲片,中成药
降糖益心丸,中成药
降糖舒丸,中成药
降糖舒片,中成药
降糖舒胶囊,中成药
降糖通脉片,中成药
降糖通脉胶囊,中成药
降脂减肥片,中成药
降脂减肥胶囊,中成药
降脂宁片,中成药
降脂宁胶囊,中成药
降脂宁颗粒,中成药
降脂宁颗粒无糖型,中成药
降脂平口服液,中成药
降脂排毒胶囊,中成药
降脂灵分散片,中成药
降脂灵片,中成药
降脂灵胶囊,中成药
降脂灵颗粒,中成药
降脂通便胶囊,中成药
降脂通络软胶囊,中成药
降脂通脉胶囊,中成药
除湿丸,中成药
除湿止痒软膏,中成药
除湿白带丸,中成药
除疤膏,中成药
除痰止嗽丸,中成药
除翳明目片,中成药
除脂生发片,中成药
除障则海甫片,中成药
除障则海甫胶囊,中成药
障眼明片,中成药
障眼明胶囊,中成药
障翳散,中成药
雄狮丸,中成药
雅解片,中成药
雪上一枝蒿速效止痛搽剂,中成药
雪哈虫草软胶囊,中成药
雪山胃宝丸,中成药
雪山金罗汉止痛涂膜剂,中成药
雪梨膏,中成药
雪梨蜜膏,中成药
雪胆胃肠丸,中成药
雪胆解毒丸,中成药
雷丸胶囊,中成药
雷公藤多甙片,中成药
雷公藤总萜片,中成药
雷公藤片,中成药
雷公藤贴膏,中成药
雷氏珍菊,中成药
雷米普利片,中成药
雷龙片,中成药
露水草胶囊,中成药
青叶胆片,中成药
青大将丸,中成药
青娥丸,中成药
青果丸,中成药
青果止嗽丸,中成药
青果片,中成药
青果颗粒,中成药
青柏洁身洗液,中成药
青梅感冒颗粒,中成药
青石颗粒,中成药
青羚散,中成药
青蒿鳖甲汤,中成药
青蛤散,中成药
青鹏膏剂,中成药
静灵口服液,中成药
